0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.551929617192211452e-01,-8.011501988021618725e-02,9.282264263670443327e-01,-1.596235452160928436e-01,-1.850752497786436468e-01,-5.226646354250781279e-01,1.000000000000000000e+00
9.037809468228485965e-01,-6.832035866013008718e-01,-2.713039220222212555e-01,2.257014220921156333e-01,6.768547841370834428e-01,1.645633934539568466e-01,0.000000000000000000e+00
7.800222643326141236e-01,-9.496862854324211733e-01,1.522145439526255417e-01,-2.044851917591145041e-01,-3.622964749357688863e-01,-8.482310874947964763e-01,1.000000000000000000e+00
-3.120744618841864160e-02,2.512934108889415263e-01,-4.335863744123361063e-02,-1.068308123571852786e-01,-2.183117168684782505e-01,-6.792803919253881384e-01,0.000000000000000000e+00
2.273842739102777122e-03,-1.837833512759304844e-01,1.000599665813386885e+00,-3.640305659584847087e-01,-1.009215829440280876e-01,-1.011989295113765452e-01,0.000000000000000000e+00
-1.684859489207521932e-01,3.530406649498607496e-01,3.442276797208515537e-01,-5.209307349004681509e-01,-4.504483572834989680e-01,6.710255337383601582e-01,0.000000000000000000e+00
4.716395658929995460e-01,2.653298154154027366e-01,2.499641408032233780e-01,4.905995150062133492e-01,-6.900748025175377220e-01,3.152342920041891761e-01,0.000000000000000000e+00
-7.698542197209886639e-01,-1.015018692860210958e+00,-5.488943508138828253e-01,8.572952415971595297e-01,6.612253370806528974e-01,3.029679584140645421e-01,1.000000000000000000e+00
-1.419884594296986879e+00,4.011148419221609307e-02,6.777888929778245197e-01,-2.456799564515041445e-01,-6.051692005818691822e-01,-6.351561936512548634e-01,1.000000000000000000e+00
-5.467838812597167752e-01,1.970683462629561067e-01,-9.451656116758548887e-01,8.755083093202770117e-01,-2.671372434500651205e-01,-8.238969381183811613e-01,1.000000000000000000e+00
6.110481375356630052e-01,-2.537918180705910909e-01,-1.521444714497752315e+00,1.206104457574233457e+00,3.512309366234850350e-01,6.753722879737815710e-01,1.000000000000000000e+00
