0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433258424746453041e-01,-8.064110542022122630e-01,-6.881236202758249654e-01,3.041711454554256733e-01,-9.561603970143284226e-01,-7.540605111136583494e-01,1.000000000000000000e+00
-7.264915023814422224e-01,-4.368567034255202985e-01,1.915134741973321952e-01,1.642358316691891751e-01,6.294607772715506977e-01,5.361348851101276347e-01,1.000000000000000000e+00
2.045214828655918249e-01,-1.086037572799307821e-01,1.372041195033463779e-01,-5.583552792797086273e-01,-3.216899665619177284e-01,-4.757061664798466483e-01,1.000000000000000000e+00
-1.532531498508278578e-02,-1.209449697705878776e-03,-3.661004818626086843e-01,9.101076324945909235e-01,1.085055232524130830e-01,2.053782934933967852e-01,1.000000000000000000e+00
-2.165554506687555336e-01,7.193392622886533860e-02,5.227959953606668986e-01,-6.885433123531986555e-01,-8.942893512747585039e-01,-3.522346697516619274e-02,1.000000000000000000e+00
-6.091393559107456390e-01,4.038800601533579226e-01,-2.092934648122850572e-01,-3.502683917848121720e-01,-1.615171173494117096e-01,2.093030516386256146e-01,1.000000000000000000e+00
-1.459380481500951232e+00,-3.633569924403829976e-01,8.072906051218714518e-04,-7.163641893987133802e-01,6.676361191127049288e-01,4.370622927897565568e-01,1.000000000000000000e+00
-1.850201134552940108e-01,-1.253499871115153708e+00,3.123334482855532612e-01,-5.675189686588816285e-01,2.164996714243406367e-02,-4.395168671853430520e-01,1.000000000000000000e+00
-3.592188738187572783e-01,-5.289838687953847263e-01,6.443107044420486318e-01,-7.729814880018868184e-01,3.856392131697452541e-01,7.251191122670518074e-02,1.000000000000000000e+00
-8.030088015026253245e-01,-4.861354597680685452e-01,-3.036317374481845022e-02,3.142652375924095964e-01,9.247174768080582696e-01,-1.257731184108853428e-01,1.000000000000000000e+00
